[PredictAccuracyVsFrame 1]

    1    1     0.63     0.75     0.11    -0.05
    1    2     0.67     0.58     0.13    -0.10
    1    3     0.71     0.41     0.15    -0.15
    1    4     0.43     0.59     0.03     0.02
    1    5     0.81     0.75     0.16    -0.08
    1    6     0.26     1.12     0.14    -0.14
    1    7     0.59     0.98     0.10     0.00
    1    8     0.96     0.67     0.03    -0.01
    1    9     0.54     0.99     0.12    -0.10
    1   10     0.63     0.58     0.10    -0.10
    1   11     1.01     1.03     0.12    -0.07
    1   12     0.81     1.06     0.16    -0.15
    1   13     0.75     0.29     0.14     0.03
    1   14     0.93     0.77     0.10    -0.00
    1   15     1.16     0.29     0.10     0.04
    1   16     0.76     0.57     0.12    -0.07
    1   17     0.98     0.43     0.11     0.11
    1   18     0.14     0.81     0.04    -0.04
    1   19     0.33     0.55     0.04    -0.03
    1   20     0.16     0.39     0.06    -0.06
    1   21     0.35     0.61     0.08     0.01
    1   22     0.25     1.18     0.12    -0.03
    1   23     0.34     0.85     0.13    -0.13
    1   24     0.22     1.35     0.02    -0.02
    1   25     0.59     0.79     0.06    -0.02
    1   26     0.34     1.21     0.15    -0.06
    1   27     1.04     1.26     0.05    -0.05
    1   28     0.66     0.90     0.06     0.03
    1   29     0.37     0.65     0.05    -0.02
    1   30     0.99     0.11     0.13    -0.13
    1   31     0.63     0.58     0.07     0.01
    1   32     0.67     0.48     0.10    -0.08
    1   33     0.19     0.58     0.10    -0.10
    1   34     1.11     0.14     0.14     0.14
    1   35     0.62     0.74     0.08    -0.03
    1   36     0.60     1.42     0.11    -0.11
    1   37     1.21     1.14     0.14     0.14
    1   38     0.19     0.72     0.07    -0.07
    1   39     0.65     0.65     0.14    -0.06
    1   40     0.31     0.54     0.08    -0.07
    1   41     0.60     0.48     0.09    -0.03
    1   42     0.38     0.35     0.18    -0.18
    1   43     1.01     0.48     0.09     0.06
    1   44     0.56     0.24     0.14    -0.09
    1   45     0.57     0.48     0.10    -0.09
    1   46     0.57     0.69     0.08    -0.08
    1   47     0.53     0.61     0.05    -0.04
    1   48     0.42     0.41     0.06     0.02
    1   49     0.42     0.51     0.08     0.08
    1   50     0.46     0.64     0.12    -0.07
    1   51     1.34     1.20     0.13     0.04
    1   52     0.37     0.61     0.12     0.05
    1   53     1.55     1.32     0.20     0.16
    1   54     0.56     0.67     0.18    -0.09
    1   55     0.96     0.41     0.12    -0.06
    1   56     0.36     0.33     0.12    -0.12
    1   57     0.93     0.21     0.03    -0.01
    1   58     1.27     0.38     0.02     0.02
    1   59     0.77     0.73     0.08    -0.05
    1   60     1.39     2.82     0.48     0.35
    1   61     0.43     1.25     0.08    -0.03
    1   62     0.51     0.65     0.11    -0.06
    1   63     0.93     1.70     0.18     0.03
    1   64     0.66     0.29     0.06    -0.02
    1   65     1.70     0.42     0.14    -0.07
    1   66     0.46     0.95     0.09    -0.07
    1   67     0.19     1.00     0.14    -0.14
    1   68     0.34     0.66     0.21    -0.14
    1   69     0.72     0.65     0.05     0.01
    1   70     0.13     0.72     0.10     0.03
    1   71     0.44     1.20     0.10    -0.07
    1   72     0.78     1.11     0.18    -0.18
    1   73     0.53     0.85     0.15    -0.15
    1   74     0.45     1.23     0.36    -0.36
    1   75     0.40     1.09     0.12    -0.10
    1   76     0.23     1.04     0.10    -0.10
    1   77     0.39     0.72     0.05    -0.05
    1   78     0.24     0.65     0.16    -0.16
    1   79     0.41     1.05     0.16    -0.09
    1   80     1.39     1.16     0.34    -0.23
    1   81     1.12     0.45     0.20    -0.20
    1   82     0.48     0.70     0.10    -0.10
    1   83     0.69     0.72     0.12     0.04
    1   84     0.79     0.48     0.03    -0.03
    1   85     0.52     0.68     0.15    -0.13
    1   86     0.79     0.95     0.13    -0.09
    1   87     0.62     0.19     0.10    -0.10
    1   88     0.63     0.38     0.11    -0.09
    1   89     0.63     0.56     0.11    -0.07
    1   90     0.63     0.75     0.11    -0.05
    2    1     0.30     0.44     0.08    -0.01
    2    2     0.51     0.57     0.08     0.02
    2    3     0.52     0.77     0.04     0.03
    2    4     0.03     0.38     0.04    -0.04
    2    5     0.29     1.04     0.06     0.04
    2    6     0.36     0.97     0.04     0.02
    2    7     0.24     0.79     0.05    -0.05
    2    8     0.45     0.37     0.03     0.03
    2    9     0.36     0.70     0.04     0.03
    2   10     0.25     0.31     0.02     0.01
    2   11     0.22     0.65     0.03     0.03
    2   12     0.02     0.93     0.04     0.04
    2   13     1.02     0.24     0.11     0.11
    2   14     0.17     0.64     0.04    -0.02
    2   15     0.35     0.81     0.04    -0.01
    2   16     0.45     0.28     0.07     0.01
    2   17     0.12     0.21     0.03    -0.02
    2   18     0.22     0.42     0.04    -0.04
    2   19     0.37     0.27     0.04    -0.02
    2   20     0.28     0.63     0.03    -0.03
    2   21     0.56     0.62     0.06    -0.00
    2   22     0.59     0.27     0.09     0.02
    2   23     0.09     0.66     0.09     0.09
    2   24     0.18     0.45     0.05    -0.05
    2   25     0.01     0.76     0.11    -0.11
    2   26     0.41     0.54     0.07     0.07
    2   27     0.43     0.78     0.07     0.05
    2   28     0.27     0.52     0.11     0.10
    2   29     0.66     0.49     0.07     0.01
    2   30     0.40     0.51     0.08     0.06
    2   31     0.51     0.66     0.05     0.05
    2   32     0.24     0.39     0.05    -0.05
    2   33     0.34     0.38     0.04     0.04
    2   34     0.18     0.13     0.02    -0.02
    2   35     0.86     0.46     0.11     0.06
    2   36     0.28     0.42     0.07    -0.04
    2   37     0.17     0.38     0.03    -0.01
    2   38     0.10     0.32     0.06    -0.06
    2   39     0.22     0.17     0.04    -0.04
    2   40     0.12     0.44     0.05     0.01
    2   41     0.46     0.33     0.04     0.01
    2   42     0.63     0.59     0.09    -0.04
    2   43     0.49     0.55     0.11    -0.05
    2   44     0.32     0.36     0.10    -0.09
    2   45     0.17     0.37     0.10    -0.06
    2   46     0.05     0.41     0.29     0.29
    2   47     0.19     0.23     0.04    -0.04
    2   48     0.36     0.42     0.07     0.04
    2   49     0.26     0.52     0.09    -0.04
    2   50     0.03     0.26     0.08    -0.08
    2   51     0.28     0.60     0.05     0.05
    2   52     0.17     0.13     0.07    -0.03
    2   53     0.98     0.20     0.14    -0.14
    2   54     0.13     0.24     0.04    -0.02
    2   55     0.36     0.39     0.07    -0.04
    2   56     0.15     0.44     0.09     0.09
    2   57     0.30     0.54     0.14    -0.14
    2   58     0.45     0.27     0.20    -0.02
    2   59     0.14     0.38     0.07    -0.02
    2   60     0.35     0.44     0.10    -0.04
    2   61     0.60     0.41     0.14    -0.14
    2   62     0.40     0.38     0.11     0.06
    2   63     0.24     0.58     0.06     0.01
    2   64     0.44     0.38     0.12     0.12
    2   65     0.55     0.18     0.04     0.04
    2   66     0.47     0.43     0.13    -0.07
    2   67     0.55     0.30     0.08    -0.08
    2   68     0.32     0.07     0.11    -0.11
    2   69     0.09     0.39     0.10     0.10
    2   70     0.22     0.37     0.08    -0.07
    2   71     0.22     0.88     0.12    -0.00
    2   72     0.08     0.09     0.04    -0.04
    2   73     0.25     0.33     0.10    -0.10
    2   74     0.43     0.33     0.04     0.03
    2   75     0.25     0.31     0.08    -0.03
    2   76     0.22     0.19     0.04     0.01
    2   77     0.30     0.19     0.08     0.00
    2   78     0.35     0.88     0.11     0.05
    2   79     0.36     0.30     0.09    -0.04
    2   80     0.23     0.34     0.07    -0.07
    2   81     0.21     0.54     0.05    -0.02
    2   82     0.31     0.44     0.05     0.04
    2   83     0.10     0.22     0.06    -0.03
    2   84     0.11     0.12     0.11    -0.06
    2   85     0.29     0.69     0.10    -0.04
    2   86     0.13     0.38     0.17    -0.16
    2   87     0.04     0.37     0.01    -0.01
    2   88     0.16     0.25     0.05     0.05
    2   89     0.33     0.51     0.08    -0.08
    2   90     0.30     0.33     0.04    -0.04
    2   91     0.28     0.35     0.08    -0.01
    2   92     0.22     0.33     0.08    -0.03
    2   93     0.01     0.53     0.11    -0.07
    2   94     0.17     0.33     0.08    -0.01
    2   95     0.30     0.36     0.09    -0.09
    2   96     0.07     0.65     0.07     0.06
    2   97     0.47     0.59     0.04    -0.04
    2   98     0.11     0.65     0.15    -0.15
    2   99     0.16     0.60     0.13    -0.12
    2  100     0.21     0.55     0.11    -0.08
    2  101     0.26     0.50     0.10    -0.05
    2  102     0.30     0.44     0.08    -0.01
    3    1     0.72     0.81     0.11    -0.00
    3    2     0.29     0.56     0.08    -0.08
    3    3     0.44     0.97     0.02     0.00
    3    4     0.73     1.07     0.07    -0.00
    3    5     0.12     1.23     0.06     0.06
    3    6     0.78     1.68     0.01     0.01
    3    7     1.95     1.45     0.09    -0.02
    3    8     0.28     1.72     0.05    -0.05
    3    9     0.34     0.30     0.07    -0.03
    3   10     0.84     0.99     0.07    -0.07
    3   11     0.42     0.59     0.08    -0.03
    3   12     0.19     0.58     0.10     0.05
    3   13     0.33     0.17     0.08    -0.04
    3   14     2.04     0.22     0.03     0.03
    3   15     0.20     0.32     0.04     0.04
    3   16     0.64     0.78     0.07    -0.02
    3   17     0.43     0.73     0.06     0.02
    3   18     0.23     0.30     0.04     0.04
    3   19     0.32     0.54     0.09     0.09
    3   20     0.60     0.40     0.05     0.01
    3   21     0.10     0.06     0.06    -0.06
    3   22     0.44     0.68     0.04     0.01
    3   23     0.57     0.76     0.06     0.02
    3   24     0.37     0.36     0.09    -0.05
    3   25     0.38     0.37     0.06     0.03
    3   26     1.65     2.04     0.03     0.02
    3   27     0.30     0.11     0.05     0.03
    3   28     0.55     0.60     0.11    -0.02
    3   29     0.41     0.77     0.04     0.03
    3   30     0.19     0.24     0.07     0.04
    3   31     0.33     0.76     0.07     0.05
    3   32     0.59     0.42     0.08    -0.08
    3   33     0.42     0.37     0.08    -0.02
    3   34     0.80     0.46     0.12    -0.06
    3   35     0.72     0.79     0.05     0.04
    3   36     0.38     0.42     0.04    -0.02
    3   37     0.32     0.38     0.05     0.02
    3   38     0.61     0.89     0.04    -0.00
    3   39     0.46     0.26     0.04    -0.01
    3   40     0.44     0.91     0.05    -0.02
    3   41     0.52     0.40     0.05    -0.01
    3   42     0.54     0.57     0.08     0.03
    3   43     0.35     0.15     0.02     0.02
    3   44     0.18     0.67     0.04     0.03
    3   45     0.52     0.89     0.08     0.02
    3   46     0.56     0.41     0.11    -0.07
